Date     Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High 
195711   2.58  -2.23   0.99   1.09   1.28   1.74   2.53   1.35  -1.35   0.63   3.94   3.43   2.25   2.16   3.70   4.24   3.91   1.84   1.60  -0.63   2.86   3.05   1.77   2.02  -4.16
195712 -10.55  -4.96  -4.22  -5.86  -5.15  -5.67  -2.89  -1.14  -6.76  -7.42  -4.37  -2.38  -4.70  -6.93  -3.96  -3.24  -2.93  -0.65  -7.15  -5.66  -3.60  -4.37  -1.52  -7.31  -6.76
195801  22.94   9.76   9.56  11.84  14.53  12.48  10.74   8.93  11.00  13.24   8.10   8.70  10.18  13.07  11.19   7.02   8.38   7.62  13.49  13.83   2.94   3.71   5.32   7.14  11.86
195802  -7.98   0.68  -1.62  -1.51  -0.84   0.68   0.04  -0.37  -0.02   0.36  -0.39  -0.04  -0.53  -0.67   0.22  -1.12  -0.75   0.92  -1.78  -2.48  -1.96  -1.25  -0.69  -3.36  -3.29
195803   0.10   5.93   4.25   4.52   2.89   8.21   2.43   3.20   2.95   3.50   3.71   4.67   3.20   3.28   4.22   5.80   2.97   3.19   1.95   3.18   3.22   3.21   3.77   3.14   1.34
195804   4.07   5.78   2.40   3.27   3.80   4.96   3.89   2.98   2.36   4.63   2.65   0.88   1.90   1.01   4.79   3.93   2.64   2.09   3.37   6.15   3.02   3.53   3.21   2.60   6.28
195805   8.13   4.87   4.30   3.96   3.97   4.38   3.44   2.92   3.47   6.19   6.61   4.84   4.02   4.44   4.50   2.60   2.52   2.84   3.11   2.22   1.83   2.79   1.90   3.58   4.05
195806   2.90   1.83   1.25   3.05   3.28   0.26   4.98   2.45   2.92   3.55   2.87   2.45   2.99   1.63   3.46   3.18   2.23   2.87   3.08   4.79   2.94   3.29   2.98   2.72   3.23
195807   0.99   7.46   7.37   6.28   5.64   2.22   2.69   5.56   5.21   7.36   2.65   5.76   6.88   7.22  10.13   3.80   3.99   5.44   5.73   9.34   5.10   2.18   3.76   5.59   7.83
195808   3.65   0.90   3.22   2.94   4.61   4.00   3.25   2.08   2.27   4.73   4.10   3.45   3.37   4.15   1.87   3.25   1.89   3.74   2.01   3.89   1.82   0.71   2.30   1.42   2.07
195809   3.00   7.18   5.13   3.84   7.40   1.97   4.19   4.48   7.48   9.13   3.84   2.14   4.04   6.03   9.56   3.89   3.78   5.00   6.03  11.70   4.84   4.50   4.89   4.11   8.62
195810   7.94   6.30   2.07   1.88   2.73  10.52   5.18   2.08   4.30   4.74   0.98   5.39   2.65   3.88   5.17   3.21   3.48   2.66   2.79   4.61   2.36   3.12   2.63   2.40   3.54
195811  12.39  11.97   9.11   4.13   3.23   5.07   7.27   4.54   4.54   5.42   6.18   1.62   2.73   3.80   3.02   4.76   3.89   5.71   4.85   5.05   3.29   2.73   1.32   2.66   3.25
195812   5.08  -0.70   2.97   4.16   3.48   5.84   6.25   2.77   4.13   3.52   0.74   3.06   2.29   3.73   4.27   3.49   5.06   5.31   3.97   2.00   5.23   4.94   9.45   2.68   4.83
195901   8.70   1.71  14.94   5.79   7.31   4.00   3.20   3.43   7.18   5.36   3.48   1.49   5.32   4.98   4.04   0.39   2.08   2.75   5.57   2.21  -1.09   1.06   2.80   2.39   5.37
195902   2.30   4.85   2.60   4.68   2.78   5.69   1.83   3.72   2.52   3.22   2.21   4.36   3.90   6.04  -0.75   3.58   2.75   3.25   2.49   1.22   0.80  -0.51   0.74   1.02   2.13
195903   1.66  -3.45   0.05   1.55   3.35   2.77   1.53   2.02   1.66   3.16   0.92   2.17   2.06  -1.26   0.76   0.91  -0.33   3.53   0.95  -1.13   0.62   1.12  -1.53   1.75  -0.34
195904  -1.25   6.39  -1.05   1.91   3.89   3.83   6.17   2.84   2.94   1.63   2.16   4.95   2.65   5.52   2.71   4.16   2.68   3.26   4.50   3.94   5.81   0.98   2.75   2.92   3.34
195905  -0.49   0.50   3.23   2.24   1.83  -0.80  -0.54   0.38  -2.58   1.35  -0.09   0.32  -0.66   2.58   4.02  -0.52   1.38   2.87   1.61   1.41   3.41   0.35   1.39   0.84   4.71
195906  -1.86   1.18  -0.91   1.08   1.04   0.05   1.73   0.40   1.11   0.43   2.28   0.75   1.02   0.50   4.30   1.25   1.14   1.95   0.04   2.18  -0.40  -0.17  -0.20  -0.20   2.62
195907   3.55  -1.01   4.25   1.23   3.55   4.99   1.75   3.55   3.28   4.62   2.66   1.84   4.32   3.80   3.89   2.53   2.22   1.54   3.49   3.11   4.27   3.61   1.80   3.31   0.79
195908   1.67   5.81  -1.41  -0.14  -1.67  -2.93  -1.73  -0.34  -2.93  -1.20  -1.10   0.55  -0.58  -1.36  -2.60  -2.45  -0.54  -2.73  -2.69  -1.66  -1.40  -1.38   0.32  -2.92   2.58
195909  -9.41  -3.08  -5.32  -1.60  -5.89  -4.82  -4.94  -2.70  -5.49  -4.02  -4.52  -2.53  -5.39  -5.21  -2.48  -5.88  -4.70  -4.86  -3.82  -3.86  -4.64  -4.94  -2.43  -6.37  -5.62
195910   1.68   7.91   0.63   1.62   1.02   3.53   2.61   2.76   2.37   1.70   4.02   5.38   1.99   2.42  -1.23   3.73   3.67   2.65   3.01  -0.49   1.13   1.56   1.45  -0.02  -0.75
195911  -1.70   1.52  -1.02   1.76   0.50   6.10  -2.07   1.53   2.88   1.86   3.09   0.81   0.58   2.73  -1.05   3.55   2.75   2.78  -0.71   0.91   4.17  -0.46  -0.74  -1.92   0.00
195912   5.24   5.68   2.06   3.05   2.19   0.84   5.18   1.70   4.26   0.93   3.26   0.93   2.31   2.11   2.19   0.75   1.38   0.12   3.23   2.17   3.17   3.16   2.84   3.99   6.27
196001  -6.08  -5.91  -1.05  -1.45  -0.69  -4.84  -6.00  -2.18  -3.79  -4.31  -6.39  -4.24  -6.05  -3.99  -5.06  -5.75  -4.26  -5.90  -7.44  -2.61  -9.09  -7.01  -1.68  -5.83  -7.54
196002  -1.94   3.95  -0.76  -0.90   1.17   1.73   2.17   1.43   2.87   0.52   1.75   0.18   0.07   0.88  -0.75   1.97   1.79   2.08   0.74   1.62   2.35  -1.52   4.96  -2.67  -3.95
196003  -2.60  -5.14  -3.57  -1.53  -2.56  -3.59  -2.61  -3.22  -2.24  -4.51  -1.83  -0.05  -2.89  -3.59  -6.68  -0.32  -0.36  -4.09  -3.72  -6.79  -0.42  -1.74  -0.62  -3.24  -7.16
196004  -5.04   1.01  -2.43  -2.64  -2.41   1.86  -4.60  -1.10  -2.00  -2.86   0.25  -1.48  -2.61  -2.54  -5.48  -0.17  -0.34  -2.20  -2.79  -2.35  -1.04  -2.80  -1.49  -2.17  -3.73
196005  -4.95  -1.37  -1.50   1.76   1.80   2.16   6.23   1.73   2.84   6.13   6.84   1.77   3.83   2.65  -0.20   3.91   2.10   0.32   2.81   0.50   5.07   2.47   1.58  -2.03  -0.93
196006   3.66  -3.33   5.84   3.26   1.99   3.29   2.75   1.84   2.54   0.05   4.59   1.16   2.24   3.76   1.34   2.61   2.26   2.97   1.40   2.89   2.47   2.43   1.29   3.24   2.69
196007  -5.41  -3.94   0.79  -1.07  -1.52  -3.20  -1.78  -1.84  -2.82  -2.05  -3.13  -0.98  -1.80  -1.17  -1.91  -3.49  -0.60  -0.45   0.37  -6.12  -4.09  -1.84   0.40  -0.92  -0.08
196008  22.99   9.20   2.09   4.78   4.15   0.13   1.67   4.40   4.60   4.40   4.70   6.00   3.49   4.06   1.34   1.64   3.65   3.89   4.06   1.16   2.58   3.06   4.48   4.13   2.51
196009 -15.70  -7.39  -3.30  -4.73  -7.23  -7.37  -5.75  -6.78  -5.52  -8.01  -7.78  -5.26  -4.67  -6.09  -5.55  -5.93  -4.60  -5.44  -5.06  -9.24  -7.11  -5.55  -3.97  -4.99  -3.75
196010  -8.79  -3.46  -3.10  -1.24  -2.87  -7.03  -2.72  -2.41  -3.65  -1.32  -3.21  -2.68  -2.45  -2.59  -3.65  -2.04  -1.79  -1.70   1.18  -4.03  -0.72   0.52   0.30   0.07   2.22
196011  -2.86  -0.07  -0.99   2.47   2.01   6.57   7.94   4.84   4.63   1.59   7.31   5.35   6.07   6.20   4.06   8.66   4.37   5.27   4.61   4.01   5.29   5.30   3.03   4.08   4.57
196012   7.78   3.37   2.90   2.75   1.25   4.55   2.59   3.20   3.71   2.67   2.64   4.44   4.02   3.29   1.84   5.76   4.78   5.43   3.69   2.67   3.29   4.79   8.96   3.59   3.35
196101  10.48   9.13   8.17   8.52   8.50  10.39   5.98   6.95   9.93   9.73   5.96   6.61   8.34   9.89  12.88   6.87   7.75   7.49   9.33  13.01   4.25   6.65   7.89   7.85   9.92
196102   5.47   7.95   6.14   6.24   6.54   8.41   9.04   5.53   9.14   7.84   7.12   6.37   5.50   5.56   5.04   6.07   6.01   5.27   4.42   4.24   3.72   4.50   0.91   3.69   2.32
196103  12.39   4.73   7.02   5.61   7.84  10.89   8.36   4.54   5.98   5.61   6.65   4.09   3.81   4.54   5.65   5.99   2.78   4.25   6.36   3.56   1.89   2.66   4.18  -0.52   1.55
196104   1.25   3.30   1.81   2.06   0.26   2.23   0.93   0.94   2.95   5.01  -0.72   1.07  -2.18   0.83   1.35  -0.72   1.05   1.69  -0.62  -5.75  -0.66  -0.15   2.25   0.70   4.97
196105  -0.68   4.37   1.25   3.97   5.40   1.51   0.58   7.27   2.77   5.82   3.69   4.43   3.50   7.08   3.03   3.53   3.63   3.40   4.47   6.93   3.20   3.23   0.08   2.53   1.44
196106  -6.08  -5.55  -3.99  -5.94  -6.09  -7.15  -3.08  -4.08  -4.76  -5.55  -5.20  -5.22  -2.74  -5.46  -4.35  -4.70  -3.54  -3.09  -0.78  -3.28  -1.45  -4.00  -3.11  -4.11  -2.99
196107   1.69   0.00  -2.28   2.42  -0.78  -0.24  -1.02   0.59   0.54   2.13  -0.34   1.34   2.00   1.35   1.63   0.66   3.07   2.56   1.10  -0.08   1.83   5.08   4.18   1.08   2.91
196108   3.65   1.03  -0.61  -0.57   1.85   3.24   0.37   1.29   1.19   1.74  -0.21   1.66  -0.08   1.89   0.40   4.92   4.31   3.93   0.64   2.85   4.18   2.02   0.65   1.69   3.69
196109  -5.53  -6.04  -2.83  -2.64  -4.02  -4.78  -5.15  -3.04  -3.83  -1.41  -3.76   0.24  -2.98  -2.70  -4.78  -2.07  -2.01  -2.82  -3.94  -3.72  -0.65  -1.93  -3.62  -4.77  -0.27
196110   1.74   6.68   3.29   1.98   1.20  -1.56   2.25   3.74   0.69   1.03   2.24   3.70   1.94   2.37  -1.07   2.88   3.36   4.74  -1.64   2.52   3.48   1.30   4.00   5.78   0.77
196111   6.57   5.12   6.53   6.32   4.80   3.69   8.70   5.45   5.30   5.86   8.37   4.71   4.25   4.61   1.72   4.82   2.41   4.85   3.86   3.70   3.34   6.84   3.93   3.25   4.06
196112  -3.67   4.12  -1.46   1.34   0.35  -4.33  -0.11  -0.08   1.96  -1.30  -1.50  -2.49   0.56   1.52   1.35  -3.71  -1.82   0.01   1.52  -1.25  -1.51   1.18   2.57   2.70   0.03
196201   6.29  -3.52   1.55   1.74   3.14  -4.06  -0.55  -0.58   0.77   2.70  -4.75  -1.94  -2.24  -2.35   1.71  -5.30  -2.29  -2.50   1.79   3.63  -5.89  -3.93  -1.13  -0.32   0.05
196202   0.32  -1.18   1.91   1.76   2.01   1.16   1.58  -0.14   2.26   1.47   3.14  -0.20   0.82   1.65   1.54   1.38   1.37   2.66   0.79   0.97   1.68   2.15   2.99   3.14   1.77
196203  -1.69   1.68   1.73   1.08   0.04  -0.05   0.56  -1.11  -1.28  -0.95   0.27   0.82  -0.49  -1.85  -0.88  -1.51  -0.81  -0.79  -0.37  -2.45   0.33  -0.85  -0.45  -1.07  -3.64
196204  -8.35  -7.92  -7.52  -7.79  -6.77  -7.86  -6.83  -8.12  -7.08  -6.20  -5.65  -4.02  -7.09  -6.50  -6.49  -6.78  -6.11  -7.01  -7.83  -5.58  -7.96  -5.05  -5.43  -5.65  -5.49
196205 -10.91 -11.06 -10.87  -7.70 -11.10 -12.30 -11.21  -9.11  -9.37 -10.89 -13.20 -10.09 -11.15 -10.63  -8.84 -13.16  -9.27  -8.18  -5.05  -7.22 -10.29  -7.21  -5.11  -5.68  -5.94
196206  -1.13  -6.83  -7.66  -7.45  -7.32 -12.57  -9.01  -6.80  -5.70  -7.42  -8.53  -7.35  -9.30  -6.09  -7.10 -10.52  -9.59  -6.49  -8.64  -7.57 -10.52  -7.20  -6.24  -5.44  -6.93
196207   9.63   9.42   8.55   5.63   7.61   6.83   6.44   7.79   5.09   8.68   9.98   3.76   4.36   3.79   6.96   7.48   6.07   4.78   4.74   4.07   8.61   6.61   4.74   1.88   3.29
196208   9.56   2.52   3.96   0.92   2.76   7.69   1.73   4.65   2.76   2.25   2.99   3.56   3.42   2.08   1.23   3.25   3.12   1.60   2.67   1.63   2.76   2.27   1.10   1.12   3.68
196209  -8.59  -8.69  -9.58  -5.24  -6.35  -8.22  -5.34  -7.86  -6.40  -7.86  -9.38  -5.93  -4.66  -6.52  -5.29  -5.68  -4.35  -4.49  -6.48  -5.64  -5.24  -4.56  -4.08  -4.16  -4.63
196210 -10.37  -7.39  -3.55  -5.20  -2.48  -4.79  -5.27  -4.45  -1.11  -1.01  -4.55  -1.45  -0.15  -1.64  -1.29  -3.11  -0.43  -0.44  -1.79   0.47   1.31   0.84   0.53  -0.17   2.10
196211  14.66  16.74  12.18  15.00  13.89  14.97  15.98  11.10  14.43  15.62  16.06  11.70  12.19  14.07  13.31  14.45  11.67  11.92  11.68  17.48  11.01   9.10  11.14  12.03  14.08
196212  -3.32  -4.84  -0.43  -2.29  -2.31  -2.91  -0.75  -1.39  -2.09  -3.86  -3.16   1.29  -1.02  -1.95  -1.33   0.06   1.25   1.39  -0.78   1.86   1.40   2.52   2.34  -0.36   0.95
196301  13.02  11.44   9.69  10.85  11.13   7.63   5.81   7.61   8.70  11.11   6.37   5.65   4.88   8.63   9.33   5.30   5.00   5.89   9.71   6.31   5.27   4.09   3.46   6.93   5.65
196302  -3.25  -3.49  -0.87  -0.79   2.78  -4.02  -1.89  -2.40  -1.70  -0.09  -3.76  -1.26  -0.64  -2.45   0.89  -3.24  -1.44  -0.85  -0.92  -0.59  -3.28  -1.61  -2.05  -1.23  -1.17
196303   4.98  -1.47  -0.59   1.37   2.61  -0.16   1.18   1.24   2.93   1.31  -0.05   1.55   1.12   3.63   1.73   2.20   1.67   2.80   3.48   3.72   3.73   2.83   4.57   5.24   5.05
196304   4.80   1.50   2.28   3.48   2.78   2.33   5.32   0.59   4.37   5.99   3.56   3.94   3.23   3.13   5.11   4.10   3.62   4.93   7.25   4.44   4.86   4.14   5.98   4.28   8.44
196305   3.39   1.68   2.77   4.09   7.92   2.09   2.73   0.92   5.05   4.67   2.35   2.11   2.54   5.04   6.04   1.61   1.56   1.96   4.18   3.69   3.22  -0.36   1.82   1.69   5.77
196306   3.77  -1.17  -1.48  -2.41  -1.09  -0.03  -1.74  -2.05  -1.94  -1.82  -1.30  -0.71  -1.94  -2.82  -1.05  -1.34  -1.40  -2.66  -2.93   1.26  -3.23  -0.94  -0.74  -1.27  -0.36
196307   0.85   0.24   0.56  -0.02  -1.22  -1.87   0.29  -0.84  -1.90  -1.19  -1.84  -1.87  -0.81  -2.21  -1.80  -0.93  -1.63  -2.07  -1.67  -1.86   0.14   0.46   1.23  -0.45  -1.11
196308   3.80   2.15   1.32   2.29   4.73   5.40   4.65   4.36   4.33   8.23   5.36   4.62   5.63   4.72   5.15   5.59   4.81   6.12   7.56   5.35   5.77   4.22   4.77   8.16   6.25
196309  -2.70   0.26  -1.09  -1.59  -0.38  -3.92  -1.57  -0.64  -1.13  -2.91  -4.65  -1.52  -0.69  -0.10  -1.82  -2.67  -1.95  -2.00  -3.58  -1.99  -1.37  -0.77  -0.98  -0.12  -3.82
196310   1.36  -0.63   1.24   0.05   2.37   1.19   4.30   2.34   2.26   3.93   2.26   0.50   2.70   2.16   1.07  -0.24   0.93   2.30   5.34   0.61   5.33   1.73  -0.26   2.36   0.48
196311  -3.11  -4.32  -1.60  -1.00  -1.11  -4.18  -1.76  -0.71  -0.09  -0.11  -2.92  -1.58  -0.91  -0.90  -1.21  -0.91  -0.86  -0.51   1.15   3.54  -1.26   0.98  -1.55  -2.05   1.37
196312  -2.94  -0.55  -0.90  -1.75  -0.97  -0.68  -0.91   1.15   0.97   0.12   0.60   1.17   1.52   1.52   0.47  -0.17   1.27   1.63   3.14   6.15   2.62   2.30   2.28   2.38   2.37
196401   3.95   3.17   4.11   4.22   4.87  -1.80  -0.64   3.67   1.49   4.23   0.50   0.57   2.53   4.03   3.22  -0.43   1.84   1.14   3.62   3.34   3.09   3.17   1.80   2.11   1.42
196402   3.14   2.66   2.26   0.30   4.49   1.62   1.73   2.51   2.01   6.10   0.31   2.61   1.80   3.58   4.01   2.61   1.36   3.13   7.45   4.61   1.82   0.52   1.03   3.87   3.96
196403   0.63   1.11   2.38   3.64   2.71   2.32   3.24   3.54   5.69   6.15  -0.63   2.61   4.51   5.55   6.75   1.78   2.74   5.42   6.95   0.72   1.16   0.72   3.80   4.01  -0.39
196404  -1.70   2.58  -0.41  -1.00  -0.90  -0.76  -4.07   0.61  -1.49  -0.66  -2.01  -1.15   0.34  -0.85  -1.02  -2.72   0.84   1.45  -2.06  -2.28   0.23   1.49   0.77  -1.00   2.81
196405  -1.40  -1.17   0.47   0.45   1.47   3.13   0.36   2.96   1.82   3.74  -0.49   1.63  -0.29   1.94   2.50   1.20   2.36   1.36   2.61   4.10   2.07   0.32   1.26   4.22   3.45
196406   1.92   0.63   1.28   0.77   1.09   0.88   1.68   1.60   1.15   2.21   0.86   2.20   2.24   2.48   1.24   1.09   1.33   1.13   2.88   3.11   0.97   2.91   0.21   1.37   2.46
196407   0.85   3.88   3.27   2.64   4.71   1.06   1.72   4.14   3.11   2.45   2.81   2.58   3.03   3.28   1.24   1.19   3.40   1.57   1.77   3.12   2.58   0.69   3.95   1.79   1.09
196408   1.27  -1.91  -1.78  -0.92  -0.49  -1.79  -2.55  -1.06   0.32  -1.85  -2.78  -0.76   0.57  -0.20  -2.02  -1.02   0.19   1.02  -0.02  -0.24  -1.28  -1.54  -0.07  -0.86  -3.25
196409   4.69   4.03   5.91   2.73   3.98   3.54   2.27   2.56   2.00   4.75   1.76   1.95   3.23   3.23   3.77   3.05   3.35   4.30   4.85   4.76   3.11   1.18   4.44   4.59   6.54
196410   1.70   0.37   2.65   2.21   3.36  -1.48   1.90   2.07   1.31   1.36   3.21   3.54   1.75   1.37   2.72   1.15   1.21   1.27   3.19   3.48   0.33   1.04   0.35   0.38   3.87
196411  -0.16  -0.41   0.72   0.75   0.52  -0.70  -0.25   0.09  -0.60  -1.76   1.61   0.46  -0.02   0.43   0.16   0.75   1.51  -0.61  -0.83  -4.06   1.04  -0.28   1.49  -1.35  -4.69
196412  -1.51  -1.40  -2.29  -2.62  -1.84   1.43   0.08   0.74  -2.21  -0.95   0.12   0.91  -0.39  -1.81  -0.91   0.89   0.05  -1.62  -0.96  -1.44   0.83   1.32  -0.93  -1.18  -1.31
196501   8.56   5.83   6.08   7.22   8.77   7.65   5.98   5.61   5.99   6.18   5.20   6.23   5.11   6.06   6.97   6.67   4.13   5.23   5.12   7.49   4.70   1.26   3.10   3.60   3.55
196502   1.58   1.07   2.47   3.04   3.73   3.44   4.02   3.70   3.49   3.59   3.90   4.94   4.79   2.89   3.44   1.44   3.51   3.99   3.20   1.79   0.18  -0.18   0.08  -0.38  -1.24
196503   1.40   2.72   1.25   2.33   3.25   2.02  -1.50   0.99   1.30   0.59  -0.29  -0.36  -0.30   1.45   0.64  -0.59  -0.35  -0.48   0.44   2.09  -1.32  -1.66  -1.64  -0.60   0.29
196504   3.38   4.86   5.16   4.07   4.60   0.00   4.51   4.61   4.70   5.14   2.80   2.99   4.32   3.53   6.80   2.69   2.93   4.67   4.39   2.64   4.59   1.87   2.11   2.15   4.26
196505  -0.60  -2.32  -1.55  -0.41  -1.27   1.27  -1.37  -0.81  -0.33  -2.16  -0.41   0.38  -1.48  -0.81  -0.58  -1.09  -0.03  -0.95  -0.36  -3.31  -0.72   0.93  -0.23  -0.60  -3.42
196506 -12.40 -10.76  -9.53  -8.00  -9.57 -10.38  -8.35  -9.05  -8.33  -8.29  -6.95  -9.31  -8.44  -8.73  -8.38  -6.46  -6.92  -8.15  -8.66  -8.97  -4.43  -3.58  -4.98  -3.65  -5.43
196507   2.44   3.74   3.20   2.29   4.33   3.88   1.25   2.69   3.73   4.29   1.24   4.52   2.51   4.49   4.65   2.71   3.10   4.18   2.61   5.79   1.52  -0.04   1.89   3.87   5.06
196508   2.91   5.42   5.38   3.80   3.93   7.46   3.89   4.82   4.45   4.10   8.08   5.05   7.65   3.65   5.91   4.19   4.02   5.34   3.10   4.34   3.26   1.36   3.49   1.12   2.40
196509   3.08   6.18   1.62   3.94   3.14   5.55   3.59   2.85   4.87   2.92   2.79   4.30   2.44   5.15   4.65   3.73   3.73   1.23   2.88   3.83   3.93   2.32   2.48   3.52   3.25
196510   5.97   8.65   6.74   5.63   9.04   4.70   5.95   4.06   5.39   5.38   4.75   4.83   5.68   5.67   5.10   4.23   3.18   2.93   4.32   7.87   3.14   0.27   3.05   4.42   5.48
196511   3.59   6.28   3.04   8.09   6.64   1.43   5.51   4.22   5.43   4.05   3.61   3.38   5.29   3.00   2.65   3.40   2.81   3.37   1.02   6.08  -0.30  -1.85   1.25  -1.28  -2.27
196512   6.41   7.23   2.66   3.87   4.97   3.75   4.96   4.36   2.39   7.37   2.57   1.33   4.02   1.46   5.63   1.18   1.34   1.62   4.45   4.78   1.01  -0.21   1.26   2.80   2.96
196601   5.88   6.08   8.45   9.58   9.24   4.94   5.42   5.15   5.32   6.40   4.03   2.84   2.92   4.70   6.01   0.63   2.05   4.95   4.18   5.70  -0.37  -0.64   1.73   3.06   3.50
196602   6.49   6.16   1.87   4.64   6.12   5.08   5.19   1.95  -0.21   3.53   0.10   1.86   4.31   2.42   2.90   2.31  -1.57   0.64   0.69   3.55  -1.33  -2.27  -1.69  -1.97  -2.06
196603   0.43  -0.85  -1.70  -0.84  -1.10   0.18  -1.69  -2.13  -3.63  -1.56  -1.70  -4.71  -2.36  -3.34  -3.71  -0.08  -1.39  -3.30  -2.54  -4.22  -1.47  -3.42  -1.09  -2.15  -4.50
196604  10.51   4.68   5.78   6.93   3.89   2.70   5.19   3.73   7.70   8.80   3.86   4.05   3.13   4.49   2.40   4.04   2.49   3.46   4.77   0.34   2.11   1.87   1.22   2.41   2.00
196605 -12.30 -13.06 -10.87 -10.76 -11.79  -9.81 -10.04  -8.89 -10.03  -9.18  -6.36  -7.03  -7.64 -10.58  -9.48  -5.11  -5.16  -6.71  -8.78 -10.76  -4.19  -3.87  -4.73  -5.51  -5.45
196606  -0.68  -0.52   1.28   1.54   0.37   1.36   0.43   0.30  -0.65   0.25   0.27  -0.52   2.69  -0.46  -0.68  -1.06  -0.36   0.00   3.55  -0.08  -2.00  -1.48  -0.69   0.86  -0.69
196607  -2.00  -1.94  -2.41  -0.02  -1.03  -3.51  -0.94  -1.11  -1.69  -1.69  -0.97  -1.85  -0.82  -1.04  -1.28  -0.92  -1.37  -1.98  -2.63  -2.38  -1.69  -1.49  -0.61   0.91  -1.33
196608 -11.98 -10.59  -9.88 -11.07 -10.38 -13.21 -10.24  -9.55  -9.68 -10.91 -10.58  -8.72  -8.04  -9.83  -8.79  -9.28  -7.66  -7.88  -6.92  -9.40  -7.19  -8.75  -5.70  -6.19  -7.96
196609  -1.88  -2.08  -1.73  -1.89  -1.24  -2.02   0.85  -2.19  -1.82  -2.09  -2.27  -4.60   0.25  -0.44  -1.08  -0.96   0.15  -1.19  -3.20  -0.38  -1.31   1.01   0.48   0.28  -1.62
196610  -7.92  -4.77  -4.60  -1.16  -1.39  -5.64  -0.46  -0.94   0.32  -0.21  -2.07   1.63   3.36   4.76   1.65   0.25   4.95   3.76   3.94   1.93   2.94   5.63   9.20   6.27   6.51
196611   8.44   3.68   4.67   2.46   3.56   7.76   2.73   7.62   1.93   2.69   9.86   6.78   0.94   4.81   0.51   8.45   1.30   1.55   1.94   0.79   3.67   1.90  -2.53  -1.43  -1.07
196612   4.10   2.83   2.42   0.85   0.20   4.75   3.05   1.09   2.24   0.70   3.05   3.36   0.79   3.16  -0.48   3.13   2.32   1.50   3.66   1.95  -0.87   0.08   1.46  -0.14  -0.12
196701  20.42  20.57  19.27  20.61  17.44  16.97  16.06  18.04  17.39  20.47  17.21  14.20  12.32  13.39  14.38   9.96   6.68  10.67  10.99  13.53   7.73   7.10   4.87   7.86  13.79
196702   7.48   4.89   5.58   4.51   5.90   3.25   1.96   2.54   3.25   1.65   1.91   1.96   1.83   0.77   0.85   2.95  -0.40  -0.18   1.11   0.21   2.30   0.67  -0.79  -0.87  -1.33
196703   7.20   6.17   4.95   7.53   5.24   6.87   5.92   7.40   6.57   6.26   5.60   5.56   4.49   7.93   4.33   5.69   4.27   6.00   4.46   5.98   4.26   3.09   3.15   4.67   5.32
196704   6.92   4.04   3.54   4.04   3.56   3.20   3.66   5.20   3.90   3.34   5.54   4.52   3.27   5.53   2.93   6.60   2.98   3.97   3.34   2.82   6.89   2.84   0.11   3.55   1.76
196705   0.36   0.40  -0.73  -0.89  -0.71  -1.28   0.76   0.29  -2.63  -3.57  -3.24  -1.62  -1.75  -0.01  -1.85  -2.35  -0.55  -2.21  -1.32  -0.65  -5.65  -4.21  -4.05  -3.70  -3.66
196706  15.79   9.37  12.59  12.33  10.05  10.25   6.23   7.56   9.41   5.99   4.82   8.26   3.91   4.97   3.67   3.12   2.32   3.79   6.78   6.13   1.42   0.40   1.62   2.90   3.09
196707   9.32  10.01   9.56   7.65  11.85   6.17   6.82   9.50   9.33   8.41   5.38   4.99   5.90   7.31  11.37   4.78   4.66   5.08   7.14   9.21   4.45   5.64   2.11   5.87   6.46
196708  -0.71   0.64   0.20   0.23   2.09  -1.18  -1.31   0.68   0.47   1.11  -3.03   0.77   1.32   1.33  -0.30  -0.85  -0.97  -0.69   1.11   3.92  -0.57  -1.02  -1.53   0.46   1.34
196709  11.76  10.17   8.28   7.66   4.86   5.10   5.89   7.08   5.59   3.11   5.66   1.72   2.89   4.56   2.67   3.69   1.54   2.26   3.53   0.46   3.80   3.15   3.26   1.62   0.25
196710   1.80  -3.98  -1.68  -1.63  -2.66  -0.77  -2.32   0.65  -2.85  -5.07  -3.50  -1.08  -3.61  -3.02  -2.49  -4.67  -5.50  -5.25  -2.55  -5.55  -0.25  -4.02  -2.70  -6.15  -6.51
196711  -1.10   3.79  -1.15  -1.30  -1.10   1.09   0.58   2.44   0.39   0.12   2.69   0.83   0.73  -0.24  -0.92   3.44   0.37  -0.17  -0.11  -0.55   1.32   0.28   0.18  -0.55   0.06
196712  13.13  10.35   8.55   9.67  10.13  12.40   6.29   9.21   7.24   9.13   7.70   5.66   5.45   5.29   7.13   1.35   2.75   4.67   4.56   3.85   1.95   3.05   2.24   5.59   2.79
196801   3.14   2.57   2.90   3.37   6.00  -4.58  -2.17  -0.52   1.17   2.62  -6.88  -0.70  -0.75  -0.70   2.78  -8.15   0.16  -2.86   0.16  -0.53  -6.28  -5.85   0.59  -2.28  -3.85
196802 -10.10  -7.09  -5.44  -6.95  -5.58  -6.92  -6.26  -8.98  -3.55  -5.67  -6.90  -3.93  -3.00  -2.36  -4.59  -5.39  -3.46  -2.79  -5.02  -4.11  -3.02  -2.21  -2.08  -3.25  -1.90
